Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
130,2025-10-06 21:17:51,4.527864465075915e-05,1.5174963233426231e-06,1.732463608594692e-05,1.6304959618513231e-06,4.298215191189669e-05,1.198627158223316e-05
131,2025-10-06 21:18:41,4.679256806783272e-05,1.5734317571084263e-06,1.747986305145055e-05,1.945299446264523e-06,4.279541039542423e-05,1.2488430597518445e-05
132,2025-10-06 21:19:32,4.683573346642156e-05,1.319030553926396e-06,1.7499071061077842e-05,1.77185484118738e-06,4.021676631360549e-05,1.1111211030983513e-05
133,2025-10-06 21:20:23,4.513347631807108e-05,1.1073714224391392e-06,1.7187003742646922e-05,1.8816056198178244e-06,4.3018420980756034e-05,1.0116205333512311e-05
134,2025-10-06 21:21:13,5.065053914821149e-05,1.499972580061264e-06,1.796071764514906e-05,1.7930333683954991e-06,4.1375568095913806e-05,1.0411438728333356e-05
135,2025-10-06 21:22:04,4.673864281934392e-05,1.3664616396142925e-06,1.740496296109839e-05,1.9337105089382696e-06,4.337041798696539e-05,1.3214493523013928e-05
136,2025-10-06 21:22:57,4.369814501203884e-05,1.1350075799596924e-06,1.7347596407368826e-05,1.7658649102407324e-06,3.685615480120141e-05,9.862076691592164e-06
137,2025-10-06 21:23:48,4.942194891310869e-05,1.5856360658607936e-06,1.837080336364316e-05,1.9091979273937827e-06,3.992298247612602e-05,9.655395217037677e-06
138,2025-10-06 21:24:39,5.022807863830359e-05,1.584591478542664e-06,1.7668412557236834e-05,1.7695101995915058e-06,4.058047800659104e-05,1.132090475880962e-05
139,2025-10-06 21:25:30,4.5940453518467095e-05,1.4673962041251033e-06,1.735105709488316e-05,1.722877591256956e-06,4.7847858593019765e-05,1.5213772411351148e-05
140,2025-10-06 21:26:20,4.784679304581374e-05,1.122180863641924e-06,1.902360553618365e-05,1.884996376541183e-06,3.916973861306517e-05,1.098664401386405e-05
141,2025-10-06 21:27:11,4.404427922621856e-05,1.253252282642689e-06,1.731573683261267e-05,1.88108615300432e-06,3.972872511970316e-05,9.902940135350784e-06
142,2025-10-06 21:28:02,4.467641873295847e-05,1.019342502488384e-06,1.6169114387842853e-05,1.9318396590524905e-06,3.778112658792132e-05,9.453876082341334e-06
143,2025-10-06 21:28:53,3.539441537303567e-05,1.1734911776558548e-06,1.511935593501157e-05,1.8951200660388083e-06,3.058904846442445e-05,5.76686503498857e-06
144,2025-10-06 21:29:44,4.344771145614601e-05,1.2007128341722664e-06,1.4930787647360331e-05,1.7436200409874208e-06,4.0988079974990654e-05,1.1243882238319108e-05
145,2025-10-06 21:30:34,4.120649012206989e-05,1.1009290336502863e-06,1.4826065294126778e-05,1.570429806463397e-06,3.605450839261337e-05,8.033784058287192e-06
146,2025-10-06 21:31:25,4.4937606675787833e-05,1.312992798396357e-06,1.540695145330062e-05,1.7027732905304064e-06,3.9093022677016975e-05,1.0859908553529728e-05
147,2025-10-06 21:32:16,3.413254676809529e-05,1.0337751548451634e-06,1.181849859510642e-05,1.4625837847929931e-06,4.095303618356638e-05,8.332703953112635e-06
148,2025-10-06 21:33:07,3.46027572000196e-05,9.493321006446124e-07,1.2531295754625305e-05,1.5898262618591738e-06,3.040777904983472e-05,5.771132464446971e-06
