Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
120,2025-10-03 18:43:52,4.300349220653921e-05,1.4363931113460238e-06,1.7764961340427377e-05,1.998934179609964e-06,3.677740114160777e-05,7.367730973969388e-06
121,2025-10-03 18:44:39,4.446610253183714e-05,1.3177617115364912e-06,1.6406209849328945e-05,1.8761579321973288e-06,3.972636547544539e-05,9.612599152086184e-06
122,2025-10-03 18:45:26,3.180797001256508e-05,8.205059573802864e-07,1.4205052990323708e-05,1.8427458883292576e-06,4.1313474395732186e-05,8.250265688682444e-06
123,2025-10-03 18:46:14,3.067773816778363e-05,9.713407847411772e-07,8.603641079130142e-06,6.469378637046718e-07,4.365569966946481e-05,1.041658305285582e-05
124,2025-10-03 18:47:01,2.489491147539269e-05,9.213852688383252e-07,9.048544836076644e-06,7.613830478620534e-07,3.379152466620461e-05,5.236865535921855e-06
125,2025-10-03 18:47:49,2.8721298525491434e-05,7.515752557931566e-07,1.0562976081596176e-05,7.108657293786551e-07,4.006412394175207e-05,6.735857067887524e-06
126,2025-10-03 18:48:36,2.684033626798588e-05,1.0810146590692772e-06,9.204645508242848e-06,6.428027555732074e-07,3.718987060352674e-05,5.353284675805002e-06
127,2025-10-03 18:49:26,2.7666751903687725e-05,7.377992660410409e-07,1.0626569821203802e-05,8.601574629481995e-07,3.6018474313115334e-05,5.5225699750230125e-06
128,2025-10-03 18:50:14,3.272890332373102e-05,1.2185006867837255e-06,9.980360007766365e-06,7.532667113473784e-07,3.762746622570923e-05,7.414794008904039e-06
129,2025-10-03 18:51:02,3.2226301580839944e-05,8.042233606918327e-07,1.3114878009590214e-05,1.1037943748617811e-06,3.49210696353186e-05,6.642935851204741e-06
130,2025-10-03 18:51:49,3.648667528799443e-05,9.988323687427786e-07,1.3126295029586288e-05,1.5544279982060006e-06,5.463395795723969e-05,1.3699523929721951e-05
131,2025-10-03 18:52:36,3.3980578517667226e-05,1.193660430317346e-06,1.2452043260280377e-05,1.5886717969049883e-06,3.381741617114464e-05,5.725065087151944e-06
132,2025-10-03 18:53:24,3.209019193528562e-05,9.587664426329046e-07,1.0935091303565514e-05,1.2140660485854876e-06,3.3216897088683695e-05,5.579294861025998e-06
133,2025-10-03 18:54:11,2.7495259245391424e-05,8.815213637710417e-07,1.0023782990975503e-05,8.57030661021135e-07,3.482314412805998e-05,5.963129765436843e-06
